Index    name         key              s           l     floor.x         floor.y         floor.z         floor.theta     floor.phi       floor.psi       spin.x          spin.y          spin.z
    158  L313         Drift               18.383   0.087   -0.0000000000    0.0000000000   18.3713717503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    159  QDA23        Quadrupole          18.458   0.075   -0.0000000000    0.0000000000   18.4463717503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    160  L315         Drift               18.561   0.103   -0.0000000000    0.0000000000   18.5493537503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    161  L316         Drift               18.603   0.043   -0.0000000000    0.0000000000   18.5918537503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    162  SCA23        Drift               18.603   0.000   -0.0000000000    0.0000000000   18.5918537503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    163  L318         Drift               18.646   0.043   -0.0000000000    0.0000000000   18.6343537503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    164  L319         Drift               18.702   0.057   -0.0000000000    0.0000000000   18.6908639503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    165  AKA24        Lcavity             18.737   0.035   -0.0000000000    0.0000000000   18.7258537503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    166  PACA24       Marker              18.737   0.000   -0.0000000000    0.0000000000   18.7258537503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    167  ACA24        Lcavity             19.297   0.560   -0.0000000000    0.0000000000   19.2856905503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    168  SXA24        Sbend               19.297   0.000   -0.0000000000    0.0000000000   19.2856905503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    169  SYA24        Sbend               19.297   0.000   -0.0000000000    0.0000000000   19.2856905503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    170  ACA242       Lcavity             20.627   1.330   -0.0000000000    0.0000000000   20.6153029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    171  PACA24       Marker              20.627   0.000   -0.0000000000    0.0000000000   20.6153029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    172  AKA24        Lcavity             20.662   0.035   -0.0000000000    0.0000000000   20.6502927503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    173  L326         Drift               20.718   0.057   -0.0000000000    0.0000000000   20.7068029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    174  L327         Drift               20.761   0.043   -0.0000000000    0.0000000000   20.7493029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    175  SPA24        Drift               20.761   0.000   -0.0000000000    0.0000000000   20.7493029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    176  L329         Drift               20.825   0.064   -0.0000000000    0.0000000000   20.8133029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    177  PQDA24       Marker              20.825   0.000   -0.0000000000    0.0000000000   20.8133029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    178  QDA24        Quadrupole          20.946   0.121   -0.0000000000    0.0000000000   20.9343029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    179  L331         Drift               21.034   0.088   -0.0000000000    0.0000000000   21.0228029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    180  QFA24        Quadrupole          21.256   0.222   -0.0000000000    0.0000000000   21.2448029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    181  L333         Drift               21.345   0.088   -0.0000000000    0.0000000000   21.3333029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    182  QDA24        Quadrupole          21.466   0.121   -0.0000000000    0.0000000000   21.4543029503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    183  L335         Drift               21.573   0.107   -0.0000000000    0.0000000000   21.5609509503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    184  L336         Drift               21.617   0.044   -0.0000000000    0.0000000000   21.6053329503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    185  L337         Drift               21.617   0.000   -0.0000000000    0.0000000000   21.6053329503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    186  L338         Drift               21.698   0.081   -0.0000000000    0.0000000000   21.6868321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    187  L339         Drift               21.756   0.058   -0.0000000000    0.0000000000   21.7443321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    188  WMA24        Drift               21.756   0.000   -0.0000000000    0.0000000000   21.7443321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    189  L341         Drift               21.806   0.050   -0.0000000000    0.0000000000   21.7943321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    190  CMA24        Drift               21.806   0.000   -0.0000000000    0.0000000000   21.7943321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    191  L343         Drift               21.876   0.070   -0.0000000000    0.0000000000   21.8643321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    192  SCA24        Drift               21.876   0.000   -0.0000000000    0.0000000000   21.8643321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    193  L345         Drift               21.918   0.043   -0.0000000000    0.0000000000   21.9068321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    194  GVA30        Drift               22.003   0.085   -0.0000000000    0.0000000000   21.9918321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    195  L347         Drift               22.060   0.057   -0.0000000000    0.0000000000   22.0483423503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    196  AKA31        Lcavity             22.095   0.035   -0.0000000000    0.0000000000   22.0833321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    197  PACA31       Marker              22.095   0.000   -0.0000000000    0.0000000000   22.0833321503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    198  ACA31        Lcavity             22.655   0.560   -0.0000000000    0.0000000000   22.6431689503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    199  SXA31        Sbend               22.655   0.000   -0.0000000000    0.0000000000   22.6431689503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    200  SYA31        Sbend               22.655   0.000   -0.0000000000    0.0000000000   22.6431689503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    201  ACA312       Lcavity             23.984   1.330   -0.0000000000    0.0000000000   23.9727813503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    202  PACA31       Marker              23.984   0.000   -0.0000000000    0.0000000000   23.9727813503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    203  AKA31        Lcavity             24.019   0.035   -0.0000000000    0.0000000000   24.0077711503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    204  L354         Drift               24.076   0.057   -0.0000000000    0.0000000000   24.0642813503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    205  L355         Drift               24.077   0.001   -0.0000000000    0.0000000000   24.0649783503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    206  L356         Drift               24.133   0.057   -0.0000000000    0.0000000000   24.1214885503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    207  AKA32        Lcavity             24.168   0.035   -0.0000000000    0.0000000000   24.1564783503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    208  PACA32       Marker              24.168   0.000   -0.0000000000    0.0000000000   24.1564783503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    209  ACA32        Lcavity             24.728   0.560   -0.0000000000    0.0000000000   24.7163151503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    210  SXA32        Sbend               24.728   0.000   -0.0000000000    0.0000000000   24.7163151503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    211  SYA32        Sbend               24.728   0.000   -0.0000000000    0.0000000000   24.7163151503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    212  ACA322       Lcavity             26.058   1.330   -0.0000000000    0.0000000000   26.0459275503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    213  PACA32       Marker              26.058   0.000   -0.0000000000    0.0000000000   26.0459275503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    214  AKA32        Lcavity             26.093   0.035   -0.0000000000    0.0000000000   26.0809173503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    215  L363         Drift               26.149   0.057   -0.0000000000    0.0000000000   26.1374275503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    216  L364         Drift               26.192   0.043   -0.0000000000    0.0000000000   26.1799275503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    217  SPA32        Drift               26.192   0.000   -0.0000000000    0.0000000000   26.1799275503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    218  L366         Drift               26.256   0.064   -0.0000000000    0.0000000000   26.2439275503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    219  PQDA32       Marker              26.256   0.000   -0.0000000000    0.0000000000   26.2439275503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    220  QDA32        Quadrupole          26.377   0.121   -0.0000000000    0.0000000000   26.3649275503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    221  L368         Drift               26.465   0.088   -0.0000000000    0.0000000000   26.4534275503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    222  QFA32        Quadrupole          26.687   0.222   -0.0000000000    0.0000000000   26.6754275503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
